1451554585,fridge,9.0625,
1451554586,freezer,-5.375,
1451554596,fridge,9.0625,
1451554597,freezer,-5.25,
1451554608,fridge,9.1875,
1451554608,freezer,-5.125,
1451554619,fridge,9.1875,
1451554620,freezer,-5.0625,
1451554630,fridge,9.1875,
1451554631,freezer,-5.0625,
1451554642,fridge,9.25,
1451554642,freezer,-5,
1451554653,fridge,9.25,
1451554654,freezer,-5,
1451554664,fridge,9.25,
1451554665,freezer,-4.9375,
1451554676,fridge,9.25,
1451554676,freezer,-4.9375,
1451554687,fridge,9.25,
1451554688,freezer,-4.9375,
1451554698,fridge,9.25,
1451554699,freezer,-4.9375,
1451554710,fridge,9.3125,
1451554710,freezer,-4.5625,
1451554721,fridge,9.375,
1451554722,freezer,-2.3125,
1451554732,fridge,9.375,
1451554733,freezer,-1.5,
1451554744,fridge,9.4375,
1451554744,freezer,-1.375,
1451554755,fridge,9.375,
1451554756,freezer,-1.375,
1451554766,fridge,9.4375,
1451554767,freezer,-1.375,
1451554778,fridge,9.4375,
1451554778,freezer,-1.375,
1451554789,fridge,9.4375,
1451554790,freezer,-1.4375,
1451554800,fridge,9.5,
1451554801,freezer,-1.4375,
1451554812,fridge,9.4375,
1451554812,freezer,-1.4375,
1451554823,fridge,9.5,
1451554824,freezer,-1.4375,
1451554834,fridge,9.5,
1451554835,freezer,-1.4375,
1451554846,fridge,9.5,
1451554846,freezer,-1.5,
1451554857,fridge,9.5,
1451554858,freezer,-1.5,
1451554868,fridge,9.5625,
1451554869,freezer,-1.5,
1451554880,fridge,9.5,
1451554880,freezer,-1.5,
1451554891,fridge,9.5625,
1451554892,freezer,-1.5625,
1451554902,fridge,9.5625,
1451554903,freezer,-1.5625,
1451554914,fridge,9.5625,
1451554914,freezer,-1.625,
1451554925,fridge,9.5625,
1451554926,freezer,-1.625,
1451554936,fridge,9.5625,
1451554937,freezer,-1.625,
1451554948,fridge,9.625,
1451554948,freezer,-1.6875,
1451554959,fridge,9.625,
1451554960,freezer,-1.6875,
1451554970,fridge,9.625,
1451554971,freezer,-1.6875,
1451554982,fridge,9.625,
1451554982,freezer,-1.6875,
1451554993,fridge,9.625,
1451554994,freezer,-1.75,
1451555004,fridge,9.6875,
1451555005,freezer,-1.75,
1451555016,fridge,9.6875,
1451555016,freezer,-1.75,
1451555027,fridge,9.6875,
1451555028,freezer,-1.75,
1451555038,fridge,9.6875,
1451555039,freezer,-1.8125,
1451555050,fridge,9.6875,
1451555050,freezer,-1.75,
1451555061,fridge,9.6875,
1451555062,freezer,-1.8125,
1451555072,fridge,9.75,
1451555073,freezer,-1.8125,
1451555084,fridge,9.75,
1451555084,freezer,-1.8125,
1451555095,fridge,9.75,
1451555096,freezer,-1.8125,
1451555106,fridge,9.75,
1451555107,freezer,-1.8125,
1451555118,fridge,9.75,
1451555118,freezer,-1.875,
1451555129,fridge,9.75,
1451555130,freezer,-1.875,
1451555140,fridge,9.8125,
1451555141,freezer,-1.875,
1451555152,fridge,9.8125,
1451555152,freezer,-1.875,
1451555163,fridge,9.8125,
1451555164,freezer,-1.875,
1451555174,fridge,9.8125,
1451555175,freezer,-1.875,
1451555186,fridge,9.8125,
1451555186,freezer,-1.875,
1451555197,fridge,9.875,
1451555198,freezer,-1.875,
1451555208,fridge,9.875,
1451555209,freezer,-1.875,
1451555220,fridge,9.8125,
1451555220,freezer,-1.875,
1451555231,fridge,9.875,
1451555232,freezer,-1.875,
1451555242,fridge,9.875,
1451555243,freezer,-1.875,
1451555254,fridge,9.875,
1451555255,freezer,-1.8125,
1451555265,fridge,9.9375,
1451555266,freezer,-1.875,
1451555277,fridge,9.9375,
1451555277,freezer,-1.8125,
1451555288,fridge,9.9375,
1451555289,freezer,-1.8125,
1451555299,fridge,9.9375,
1451555300,freezer,-1.8125,
1451555311,fridge,9.9375,
1451555311,freezer,-1.8125,
1451555322,fridge,9.9375,
1451555323,freezer,-1.8125,
1451555333,fridge,9.9375,
1451555334,freezer,-1.75,
1451555345,fridge,9.9375,
1451555345,freezer,-1.75,
1451555356,fridge,10,
1451555357,freezer,-1.75,
1451555367,fridge,10,
1451555368,freezer,-1.75,
1451555379,fridge,10,
1451555379,freezer,-1.75,
1451555390,fridge,10,
1451555391,freezer,-1.75,
1451555401,fridge,10,
1451555402,freezer,-1.75,
1451555413,fridge,10.0625,
1451555413,freezer,-1.75,
1451555424,fridge,10.0625,
1451555425,freezer,-1.6875,
1451555435,fridge,10.0625,
1451555436,freezer,-1.6875,
1451555447,fridge,10.0625,
1451555447,freezer,-1.6875,
1451555458,fridge,10.0625,
1451555459,freezer,-1.6875,
1451555469,fridge,10.0625,
1451555470,freezer,-1.6875,
1451555481,fridge,10.0625,
1451555481,freezer,-1.625,
1451555492,fridge,10.125,
1451555493,freezer,-1.625,
1451555503,fridge,10.125,
1451555504,freezer,-1.625,
1451555515,fridge,10.125,
1451555515,freezer,-1.625,
1451555526,fridge,10.125,
1451555527,freezer,-1.5625,
1451555537,fridge,10.125,
1451555538,freezer,-1.5625,
1451555549,fridge,10.125,
1451555549,freezer,-1.5625,
1451555560,fridge,10.125,
1451555561,freezer,-1.5625,
1451555571,fridge,10.1875,
1451555572,freezer,-1.5625,
1451555586,esquilo,starting,
1451555586,fridge,10.1875,
1451555587,freezer,-1.5625,
1451555598,fridge,10.1875,
1451555598,freezer,-1.5,
1451555609,fridge,10.1875,
1451555610,freezer,-1.5,
1451555620,fridge,10.1875,
1451555621,freezer,-1.5,
1451555632,fridge,10.1875,
1451555632,freezer,-1.4375,
1451555643,fridge,10.1875,
1451555644,freezer,-1.4375,
1451555654,fridge,10.1875,
1451555655,freezer,-1.4375,
1451555666,fridge,10.25,
1451555666,freezer,-1.375,
1451555677,fridge,10.25,
1451555678,freezer,-1.375,
1451555688,fridge,10.25,
1451555689,freezer,-1.375,
1451555700,fridge,10.25,
1451555700,freezer,-1.3125,
1451555711,fridge,10.25,
1451555712,freezer,-1.3125,
1451555722,fridge,10.25,
1451555723,freezer,-1.3125,
1451555734,fridge,10.25,
1451555734,freezer,-1.3125,
1451555745,fridge,10.25,
1451555746,freezer,-1.3125,
1451555756,fridge,10.3125,
1451555757,freezer,-1.25,
1451555768,fridge,10.3125,
1451555768,freezer,-1.25,
1451555779,fridge,10.3125,
1451555780,freezer,-1.25,
1451555790,fridge,10.3125,
1451555791,freezer,-1.1875,
1451555802,fridge,10.3125,
1451555802,freezer,-1.1875,
1451555813,fridge,10.3125,
1451555814,freezer,-1.1875,
1451555824,fridge,10.375,
1451555825,freezer,-1.1875,
1451555836,fridge,10.375,
1451555836,freezer,-1.125,
1451555847,fridge,10.375,
1451555848,freezer,-1.125,
1451555858,fridge,10.375,
1451555859,freezer,-1.125,
1451555870,fridge,10.375,
1451555870,freezer,-1.0625,
1451555881,fridge,10.375,
1451555882,freezer,-1.0625,
1451555892,fridge,10.4375,
1451555893,freezer,-1.0625,
1451555904,fridge,10.375,
1451555904,freezer,-1.0625,
1451555915,fridge,10.4375,
1451555916,freezer,-1.0625,
1451555926,fridge,10.4375,
1451555927,freezer,-1,
1451555938,fridge,10.4375,
1451555938,freezer,-1,
1451555949,fridge,10.4375,
1451555950,freezer,-1,
1451555960,fridge,10.4375,
1451555961,freezer,-1,
1451555972,fridge,10.4375,
1451555972,freezer,-0.9375,
1451555983,fridge,10.4375,
1451555984,freezer,-0.9375,
1451555994,fridge,10.4375,
1451555995,freezer,-0.9375,
1451556006,fridge,10.5,
1451556006,freezer,-0.875,
1451556017,fridge,10.5,
1451556018,freezer,-0.875,
1451556028,fridge,10.5,
1451556029,freezer,-0.875,
1451556040,fridge,10.5,
1451556040,freezer,-0.875,
1451556051,fridge,10.5,
1451556052,freezer,-0.8125,
1451556062,fridge,10.5,
1451556063,freezer,-0.8125,
1451556074,fridge,10.5,
1451556074,freezer,-0.8125,
1451556085,fridge,10.5,
1451556086,freezer,-0.75,
1451556096,fridge,10.5625,
1451556097,freezer,-0.75,
1451556108,fridge,10.5625,
1451556108,freezer,-0.75,
1451556119,fridge,10.5625,
1451556120,freezer,-0.75,
1451556130,fridge,10.5625,
1451556131,freezer,-0.6875,
1451556142,fridge,10.5625,
1451556142,freezer,-0.6875,
1451556153,fridge,10.5625,
1451556154,freezer,-0.6875,
1451556164,fridge,10.5625,
1451556165,freezer,-0.6875,
1451556176,fridge,10.625,
1451556177,freezer,-0.625,
1451556187,fridge,10.625,
1451556188,freezer,-0.625,
1451556199,fridge,10.625,
1451556199,freezer,-0.625,
1451556210,fridge,10.625,
1451556211,freezer,-0.625,
1451556221,fridge,10.625,
1451556222,freezer,-0.5625,
1451556233,fridge,10.625,
1451556233,freezer,-0.5625,
1451556244,fridge,10.625,
1451556245,freezer,-0.5625,
1451556255,fridge,10.625,
1451556256,freezer,-0.5,
1451556267,fridge,10.6875,
1451556267,freezer,-0.5625,
1451556278,fridge,10.6875,
1451556279,freezer,-0.5,
1451556289,fridge,10.6875,
1451556290,freezer,-0.5,
1451556301,fridge,10.6875,
1451556301,freezer,-0.5,
1451556312,fridge,10.6875,
1451556313,freezer,-0.5,
1451556323,fridge,10.6875,
1451556324,freezer,-0.5,
1451556335,fridge,10.6875,
1451556335,freezer,-0.4375,
1451556346,fridge,10.6875,
1451556347,freezer,-0.4375,
1451556357,fridge,10.6875,
1451556358,freezer,-0.4375,
1451556369,fridge,10.6875,
1451556369,freezer,-0.4375,
1451556380,fridge,10.6875,
1451556381,freezer,-0.375,
1451556391,fridge,10.6875,
1451556392,freezer,-0.375,
1451556403,fridge,10.6875,
1451556403,freezer,-0.375,
1451556414,fridge,10.75,
1451556415,freezer,-0.375,
1451556425,fridge,10.6875,
1451556426,freezer,-0.375,
1451556437,fridge,10.75,
1451556437,freezer,-0.375,
1451556448,fridge,10.75,
1451556449,freezer,-0.375,
1451556459,fridge,10.75,
1451556460,freezer,-0.3125,
1451556471,fridge,10.75,
1451556471,freezer,-0.3125,
1451556482,fridge,10.75,
1451556483,freezer,-0.3125,
1451556493,fridge,10.8125,
1451556494,freezer,-0.3125,
1451556505,fridge,10.8125,
1451556505,freezer,-0.25,
1451556516,fridge,10.8125,
1451556517,freezer,-0.25,
1451556527,fridge,10.8125,
1451556528,freezer,-0.25,
1451556539,fridge,10.8125,
1451556539,freezer,-0.25,
1451556550,fridge,10.8125,
1451556551,freezer,-0.25,
1451556561,fridge,10.8125,
1451556562,freezer,-0.25,
1451556573,fridge,10.8125,
1451556573,freezer,-0.25,
1451556584,fridge,10.8125,
1451556585,freezer,-0.1875,
1451556595,fridge,10.8125,
1451556596,freezer,-0.1875,
1451556607,fridge,10.8125,
1451556607,freezer,-0.1875,
1451556618,fridge,10.8125,
1451556619,freezer,-0.1875,
1451556629,fridge,10.875,
1451556630,freezer,-0.1875,
1451556641,fridge,10.875,
1451556641,freezer,-0.1875,
1451556652,fridge,10.875,
1451556653,freezer,-0.1875,
1451556663,fridge,10.875,
1451556664,freezer,-0.1875,
1451556675,fridge,10.875,
1451556675,freezer,-0.125,
1451556686,fridge,10.875,
1451556687,freezer,-0.125,
1451556697,fridge,10.875,
1451556698,freezer,-0.125,
1451556709,fridge,10.875,
1451556709,freezer,-0.125,
1451556720,fridge,10.9375,
1451556721,freezer,-0.125,
1451556731,fridge,10.9375,
1451556732,freezer,-0.125,
1451556743,fridge,10.9375,
1451556743,freezer,-0.125,
1451556754,fridge,10.9375,
1451556755,freezer,-0.125,
1451556765,fridge,10.9375,
1451556766,freezer,-0.125,
1451556777,fridge,10.9375,
1451556777,freezer,-0.0625,
1451556788,fridge,10.9375,
1451556789,freezer,-0.0625,
1451556799,fridge,10.9375,
1451556800,freezer,-0.0625,
1451556811,fridge,10.9375,
1451556811,freezer,-0.0625,
1451556822,fridge,10.9375,
1451556823,freezer,0,
1451556833,fridge,10.9375,
1451556834,freezer,0,
1451556845,fridge,11,
1451556845,freezer,0,
1451556856,fridge,10.9375,
1451556857,freezer,0,
1451556867,fridge,11,
1451556868,freezer,0,
1451556879,fridge,10.9375,
1451556879,freezer,0,
1451556890,fridge,11,
1451556891,freezer,0.0625,
1451556901,fridge,11,
1451556902,freezer,0.0625,
1451556913,fridge,11,
1451556913,freezer,0.125,
1451556924,fridge,11,
1451556925,freezer,0.125,
1451556935,fridge,11,
1451556936,freezer,0.5,
1451556947,fridge,11,
1451556947,freezer,1.6875,
1451556958,fridge,11,
1451556959,freezer,2.625,
1451556969,fridge,11,
1451556970,freezer,3.5625,
1451556981,fridge,11,
1451556981,freezer,4.375,
1451556992,fridge,11,
1451556993,freezer,5.125,
1451557003,fridge,11,
1451557004,freezer,5.8125,
1451557015,fridge,11,
1451557015,freezer,9.375,
1451557026,fridge,11,
1451557027,freezer,9.5,
1451557037,fridge,11,
1451557038,freezer,9.3125,
1451557049,fridge,11.0625,
1451557049,freezer,9.125,
1451557060,fridge,11.0625,
1451557061,freezer,8.875,
1451557071,fridge,11,
1451557072,freezer,8.625,
1451557083,fridge,11.0625,
1451557083,freezer,8.4375,
1451557094,fridge,11.0625,
1451557095,freezer,8.25,
1451557105,fridge,11.0625,
1451557106,freezer,8.0625,
1451557117,fridge,11.0625,
1451557117,freezer,7.875,
1451557128,fridge,11.0625,
1451557129,freezer,7.75,
1451557139,fridge,11.0625,
1451557140,freezer,7.5625,
1451557151,fridge,11.0625,
1451557151,freezer,7.4375,
1451557162,fridge,11.0625,
1451557163,freezer,7.3125,
1451557173,fridge,11.0625,
1451557174,freezer,7.125,
1451557185,fridge,11.0625,
1451557185,freezer,7,
1451557196,fridge,11.0625,
1451557197,freezer,6.875,
1451557207,fridge,11.125,
1451557208,freezer,6.8125,
1451557219,fridge,11.0625,
1451557219,freezer,6.6875,
1451557230,fridge,11.125,
1451557231,freezer,6.5625,
1451557241,fridge,11.125,
1451557242,freezer,6.4375,
1451557253,fridge,11.125,
1451557253,freezer,6.375,
1451557264,fridge,11.125,
1451557265,freezer,6.25,
1451557275,fridge,11.125,
1451557276,freezer,6.1875,
1451557287,fridge,11.125,
1451557287,freezer,6.0625,
1451557298,fridge,11.1875,
1451557299,freezer,6,
1451557309,fridge,11.125,
1451557310,freezer,5.875,
1451557321,fridge,11.125,
1451557321,freezer,5.8125,
1451557332,fridge,11.125,
1451557333,freezer,5.75,
1451557343,fridge,11.125,
1451557344,freezer,5.6875,
1451557355,fridge,11.1875,
1451557355,freezer,5.625,
1451557366,fridge,11.1875,
1451557367,freezer,5.5,
1451557377,fridge,11.1875,
1451557378,freezer,5.5,
1451557389,fridge,11.1875,
1451557389,freezer,5.375,
1451557400,fridge,11.1875,
1451557401,freezer,5.3125,
1451557411,fridge,11.1875,
1451557412,freezer,5.25,
1451557423,fridge,11.1875,
1451557423,freezer,5.25,
1451557434,fridge,11.1875,
1451557435,freezer,5.125,
1451557445,fridge,11.1875,
1451557446,freezer,5.125,
1451557457,fridge,11.1875,
1451557457,freezer,5.0625,
1451557468,fridge,11.1875,
1451557469,freezer,5,
1451557479,fridge,11.1875,
1451557480,freezer,4.9375,
1451557491,fridge,11.25,
1451557491,freezer,4.9375,
1451557502,fridge,11.25,
1451557503,freezer,4.875,
1451557513,fridge,11.25,
1451557514,freezer,4.8125,
1451557525,fridge,11.25,
1451557525,freezer,4.8125,
1451557536,fridge,11.25,
1451557537,freezer,4.75,
1451557548,fridge,11.25,
1451557548,freezer,4.6875,
1451557559,fridge,11.25,
1451557560,freezer,4.6875,
1451557570,fridge,11.25,
1451557571,freezer,4.625,
1451557582,fridge,11.25,
1451557582,freezer,4.625,
1451557593,fridge,11.25,
1451557594,freezer,4.5625,
1451557604,fridge,11.25,
1451557605,freezer,4.5,
1451557616,fridge,11.25,
1451557616,freezer,4.5,
1451557627,fridge,11.3125,
1451557628,freezer,4.4375,
1451557639,fridge,11.3125,
1451557639,freezer,4.4375,
1451557650,fridge,11.3125,
1451557651,freezer,4.375,
1451557661,fridge,11.3125,
1451557662,freezer,4.375,
1451557673,fridge,11.3125,
1451557673,freezer,4.375,
1451557684,fridge,11.3125,
1451557685,freezer,4.3125,
1451557695,fridge,11.3125,
1451557696,freezer,4.3125,
1451557707,fridge,11.3125,
1451557707,freezer,4.25,
1451557718,fridge,11.3125,
1451557719,freezer,4.25,
1451557729,fridge,11.3125,
1451557730,freezer,4.25,
1451557741,fridge,11.3125,
1451557741,freezer,4.1875,
1451557752,fridge,11.375,
1451557753,freezer,4.1875,
1451557763,fridge,11.3125,
1451557764,freezer,4.1875,
1451557775,fridge,11.3125,
1451557775,freezer,4.125,
1451557786,fridge,11.375,
1451557787,freezer,4.125,
1451557797,fridge,11.3125,
1451557798,freezer,4.125,
1451557809,fridge,11.375,
1451557809,freezer,4.0625,
1451557820,fridge,11.375,
1451557821,freezer,4.0625,
1451557831,fridge,11.375,
1451557832,freezer,4.0625,
1451557843,fridge,11.375,
1451557843,freezer,4,
1451557854,fridge,11.375,
1451557855,freezer,4,
1451557865,fridge,11.375,
1451557866,freezer,4,
1451557877,fridge,11.375,
1451557877,freezer,4,
1451557888,fridge,11.375,
1451557889,freezer,4,
1451557899,fridge,11.375,
1451557900,freezer,4,
1451557911,fridge,11.375,
1451557911,freezer,4,
1451557922,fridge,11.375,
1451557923,freezer,4,
1451557933,fridge,11.4375,
1451557934,freezer,3.9375,
1451557945,fridge,11.375,
1451557945,freezer,3.9375,
1451557956,fridge,11.4375,
1451557957,freezer,3.9375,
1451557967,fridge,11.375,
1451557968,freezer,3.9375,
1451557979,fridge,11.4375,
1451557979,freezer,3.9375,
1451557990,fridge,11.4375,
1451557991,freezer,3.9375,
1451558001,fridge,11.4375,
1451558002,freezer,3.875,
1451558013,fridge,11.4375,
1451558013,freezer,3.875,
1451558024,fridge,11.4375,
1451558025,freezer,3.875,
1451558035,fridge,11.4375,
1451558036,freezer,3.875,
1451558047,fridge,11.4375,
1451558047,freezer,3.875,
1451558058,fridge,11.4375,
1451558059,freezer,3.8125,
1451558069,fridge,11.4375,
1451558070,freezer,3.8125,
1451558081,fridge,11.4375,
1451558081,freezer,3.875,
1451558092,fridge,11.4375,
1451558093,freezer,3.875,
1451558103,fridge,11.4375,
1451558104,freezer,3.8125,
1451558115,fridge,11.5,
1451558115,freezer,3.8125,
1451558126,fridge,11.4375,
1451558127,freezer,3.8125,
1451558137,fridge,11.4375,
1451558138,freezer,3.8125,
1451558149,fridge,11.5,
1451558149,freezer,3.8125,
1451558160,fridge,11.5,
1451558161,freezer,3.8125,
1451558171,fridge,11.5,
1451558172,freezer,3.8125,
1451558183,fridge,11.5,
1451558183,freezer,3.75,
1451558194,fridge,11.5,
1451558195,freezer,3.75,
1451558205,fridge,11.5,
1451558206,freezer,3.8125,
1451558217,fridge,11.5,
1451558217,freezer,3.75,
1451558228,fridge,11.4375,
1451558229,freezer,3.6875,
1451558239,fridge,11.4375,
1451558240,freezer,3.625,
1451558251,fridge,11.375,
1451558251,freezer,3.4375,
1451558262,fridge,11.375,
1451558263,freezer,3.3125,
1451558273,fridge,11.3125,
1451558274,freezer,3.125,
1451558285,fridge,11.25,
1451558285,freezer,2.9375,
1451558296,fridge,11.25,
1451558297,freezer,2.8125,
1451558307,fridge,11.25,
1451558308,freezer,2.5625,
1451558319,fridge,11.1875,
1451558319,freezer,2.3125,
1451558330,fridge,11.125,
1451558331,freezer,2.1875,
1451558341,fridge,11.125,
1451558342,freezer,1.9375,
1451558353,fridge,11.0625,
1451558353,freezer,1.6875,
1451558364,fridge,11.0625,
1451558365,freezer,1.5,
1451558375,fridge,11,
1451558376,freezer,1.25,
1451558387,fridge,11,
1451558387,freezer,1.0625,
1451558398,fridge,10.9375,
1451558399,freezer,1,
1451558409,fridge,10.9375,
1451558410,freezer,1,
1451558421,fridge,11,
1451558421,freezer,0.9375,
1451558432,fridge,11,
1451558433,freezer,0.9375,
1451558443,fridge,10.9375,
1451558444,freezer,0.9375,
1451558455,fridge,11,
1451558456,freezer,0.875,
1451558466,fridge,11,
1451558467,freezer,0.875,
1451558478,fridge,11,
1451558478,freezer,0.875,
1451558489,fridge,11,
1451558490,freezer,0.9375,
1451558500,fridge,11,
1451558501,freezer,0.875,
1451558512,fridge,11,
1451558512,freezer,0.9375,
1451558523,fridge,11.0625,
1451558524,freezer,0.9375,
1451558534,fridge,11.0625,
1451558535,freezer,0.9375,
1451558546,fridge,11.0625,
1451558546,freezer,0.9375,
1451558557,fridge,11.0625,
1451558558,freezer,1,
1451558568,fridge,11.0625,
1451558569,freezer,1,
1451558580,fridge,11.0625,
1451558580,freezer,1,
1451558591,fridge,11.0625,
1451558592,freezer,1,
1451558602,fridge,11.0625,
1451558603,freezer,1.0625,
1451558614,fridge,11.0625,
1451558614,freezer,1.0625,
1451558625,fridge,11.0625,
1451558626,freezer,1.0625,
1451558636,fridge,11.125,
1451558637,freezer,1.0625,
1451558648,fridge,11.125,
1451558648,freezer,1.125,
1451558659,fridge,11.125,
1451558660,freezer,1.125,
1451558670,fridge,11.125,
1451558671,freezer,1.125,
1451558682,fridge,11.125,
1451558682,freezer,1.1875,
1451558693,fridge,11.125,
1451558694,freezer,1.1875,
1451558704,fridge,11.125,
1451558705,freezer,1.1875,
1451558716,fridge,11.125,
1451558716,freezer,1.25,
1451558727,fridge,11.125,
1451558728,freezer,1.25,
1451558738,fridge,11.1875,
1451558739,freezer,1.25,
1451558750,fridge,11.125,
1451558750,freezer,1.3125,
1451558761,fridge,11.1875,
1451558762,freezer,1.3125,
1451558772,fridge,11.1875,
1451558773,freezer,1.3125,
1451558784,fridge,11.1875,
1451558784,freezer,1.375,
1451558795,fridge,11.1875,
1451558796,freezer,1.375,
1451558806,fridge,11.1875,
1451558807,freezer,1.375,
1451558818,fridge,11.1875,
1451558818,freezer,1.375,
1451558829,fridge,11.125,
1451558830,freezer,1.3125,
1451558840,fridge,11.0625,
1451558841,freezer,1.25,
1451558852,fridge,11.0625,
1451558853,freezer,1.125,
1451558863,fridge,11.0625,
1451558864,freezer,1.0625,
1451558875,fridge,11,
1451558875,freezer,0.9375,
1451558886,fridge,11,
1451558887,freezer,0.75,
1451558897,fridge,10.9375,
1451558898,freezer,0.625,
1451558909,fridge,10.9375,
1451558909,freezer,0.5,
1451558920,fridge,10.875,
1451558921,freezer,0.3125,
1451558931,fridge,10.875,
1451558932,freezer,0.1875,
1451558943,fridge,10.875,
1451558943,freezer,0.0625,
1451558954,fridge,10.8125,
1451558955,freezer,-0.0625,
1451558965,fridge,10.8125,
1451558966,freezer,-0.25,
1451558977,fridge,10.75,
1451558977,freezer,-0.375,
1451558988,fridge,10.75,
1451558989,freezer,-0.5,
1451558999,fridge,10.6875,
1451559000,freezer,-0.6875,
1451559011,fridge,10.6875,
1451559012,freezer,-0.875,
1451559022,fridge,10.6875,
1451559023,freezer,-1,
1451559034,fridge,10.625,
1451559034,freezer,-1.1875,
1451559045,fridge,10.625,
1451559046,freezer,-1.3125,
1451559056,fridge,10.5625,
1451559057,freezer,-1.5,
1451559068,fridge,10.5625,
1451559068,freezer,-1.625,
1451559079,fridge,10.5,
1451559080,freezer,-1.8125,
1451559090,fridge,10.5,
1451559091,freezer,-1.9375,
1451559102,fridge,10.4375,
1451559102,freezer,-2.0625,
1451559113,fridge,10.4375,
1451559114,freezer,-2.1875,
1451559124,fridge,10.4375,
1451559125,freezer,-2.3125,
1451559136,fridge,10.375,
1451559136,freezer,-2.5,
1451559147,fridge,10.375,
1451559148,freezer,-2.625,
1451559158,fridge,10.3125,
1451559159,freezer,-2.75,
1451559170,fridge,10.3125,
1451559170,freezer,-2.875,
1451559181,fridge,10.25,
1451559182,freezer,-3,
1451559192,fridge,10.25,
1451559193,freezer,-3.125,
